prod_id,Average Rating,Ratings Count
B00008OE5G,4.5,2
B0028Y4DDG,4.5,2
B00008IHOZ,4.5,2
B00008I8OP,4.5,2
B003FGWF04,4.5,2
B004HKAIBA,4.0,2
B00COEBCXY,4.5,2
B0046TDL9S,4.5,2
B000E5CYW8,4.5,2
B0007GIXR4,4.5,2
B003GSLEJY,4.5,2
B0045XAIFU,4.5,2
B007472CIK,4.5,2
B00478O0JI,4.5,2
B00065L5TY,4.5,2
B0036ECGS6,4.5,2
B00479SVBU,4.5,2
B004I3VZJK,4.0,2
B003EHA5G0,4.5,2
B00065DGF0,4.5,2
B004I4YOUG,4.0,2
B0047T79TU,4.5,2
B000EPRG6W,4.5,2
B006XGCQ2U,4.0,2
B0036OR910,4.5,2
B0036F2Z7W,4.5,2
B00CPIF4G0,4.5,2
B003F5NS9W,4.5,2
B004I1J864,4.0,2
B004HO58L6,4.0,2
B003G2ZJTG,4.5,2
B000EITTLE,4.5,2
B000EIXWPI,4.5,2
B003FVU49I,4.5,2
B00COQ4ETG,4.5,2
B007472SZ2,4.5,2
B00366KE3I,4.5,2
B004G7D0EG,4.5,2
B00008AYBE,4.5,2
B0028K2TXQ,4.5,2
B004HN2U7W,4.0,2
B001RR9ZQ0,4.0,2
B008TT7CXW,4.5,2
B008RXYOKY,4.5,2
B001F6TXME,4.5,2
B000V1XICU,4.5,2
B004GWQBWY,4.0,2
B00007B8SN,4.5,2
B0021Y27HW,4.5,2
B001LXMF80,4.0,2
B004ZLUZOG,4.5,2
B000V9NU2A,4.5,2
B004ZNA3UA,4.5,2
B006AR2SKW,4.0,2
B004V93U26,4.0,2
B00HZZZM1K,4.5,2
B000VBZWZ6,4.5,2
B00505EZZ6,4.5,2
B005GSNLBQ,4.5,2
B0014F9U6U,4.5,2
B004VEJYEO,4.0,2
B000VXD2S8,4.5,2
B00685423M,4.5,2
B00009R6WW,4.5,2
B0015ADDYY,4.5,2
B0097252UK,4.5,2
B000R2PC2M,4.5,2
B004UBU3SY,4.0,2
B0015ACUKC,4.5,2
B002FB7IWU,4.5,2
B000VE7S9Q,4.5,2
B00144KS6W,4.5,2
B00005853Z,4.5,2
B0051PMWY6,4.5,2
B0064R9H2A,4.5,2
B00284VD02,4.5,2
B000087NBU,4.5,2
B001R6SRMO,4.0,2
B0027VT6OG,4.5,2
B006U0Z3BA,4.0,2
B004JQN670,4.0,2
B004YG7JV4,4.5,2
B004K1FTI8,4.0,2
B000UNRSZM,4.5,2
B002771V48,4.5,2
B000089GN2,4.5,2
B001ELJ9P6,4.5,2
B00007E7K9,4.5,2
B001FS1LLI,4.5,2
B0023RRNCQ,4.5,2
B00006L4F1,4.5,2
B00006JQ6C,4.5,2
B0062K951C,4.5,2
B008UGPBXM,4.5,2
B000VOE466,4.5,2
B001V5J7OI,4.5,2
B004KA9VK6,4.0,2
B001RB24PK,4.0,2
B001UVEZFE,4.5,2
B000VRRPSC,4.5,2
B001RB24NM,4.0,2
B001UQ6F5M,4.5,2
B001UQ6F4S,4.5,2
B0062FZ2WS,4.5,2
B00006L4FX,4.5,2
B004GGWOSK,4.5,2
B005G3066Y,4.5,2
B009A5204K,4.5,2
B006JPGM48,4.5,2
B001CAVMZO,4.5,2
B005P99LHO,4.5,2
B00009XVCU,4.5,2
B001C6WW84,4.5,2
B002IPHIDC,4.5,2
B001C6SYR2,4.5,2
B00004SQET,4.5,2
B004SD25SK,4.5,2
B0018CWY3A,4.5,2
B00328HR7G,4.5,2
B009O7YU56,4.5,2
B004SD1ZPY,4.5,2
B00004SGD3,4.5,2
B0018ZDGAC,4.5,2
B0015YU0FA,4.5,2
B00AOYX2DO,3.5,2
B0027EMHM6,3.5,2
B001LYSVE6,3.5,2
B004UR486G,3.5,2
B0032FOJOS,3.5,2
B000GP845M,3.5,2
B002TIU34Y,3.5,2
B000PALZE0,3.5,2
B0007Y7976,3.5,2
B0041RSPR8,3.5,2
B0001XGR1C,3.5,2
B00009KIYM,3.5,2
B0015DPJMK,3.5,2
B001BAW7P4,4.5,2
B00698ZUHK,3.5,2
B000MF674G,4.5,2
B000K2NWYE,4.5,2
B004M187ZI,4.5,2
B006R3231I,4.5,2
B009RPDP2Y,4.5,2
B002V41X2M,4.5,2
B004M5H660,4.5,2
B002Q4VC9G,4.5,2
B001A5V1K2,4.5,2
B001A833JQ,4.5,2
B0000VYJRY,4.5,2
B00858I4F2,4.5,2
B000MVGBFA,4.5,2
B00F2GMUPU,4.5,2
B008AG097A,4.5,2
B008AE2WV8,4.5,2
B00BCXF4HI,4.5,2
B000MURAT2,4.5,2
B002WN1GOW,4.5,2
B001ACXHXE,4.5,2
B002R0JJYO,4.5,2
B000MT4JTC,4.5,2
B00F19PYR4,4.5,2
B0001FV35U,4.5,2
B00BLLX9CI,4.5,2
B002RWJDB6,4.5,2
B004MPR0ZC,4.5,2
B000K50HJE,4.5,2
B00BDS25VA,4.5,2
B000MIXFWA,4.5,2
B0001G6U52,4.5,2
B005LIDU5S,4.5,2
B004M1880W,4.5,2
B000CQPWMS,3.5,2
B00AVBDGHM,3.5,2
B0026650XS,3.5,2
B008FSYUO6,3.5,2
B004HW7E7E,3.5,2
B000GGQ2ZU,3.5,2
B001SH2AVQ,3.5,2
B000GGKOG8,3.5,2
B000WS5VNQ,3.5,2
B00B660GE2,3.5,2
B003L5DD5U,3.5,2
B001SER4BU,3.5,2
B00005T408,3.5,2
B0007Q9PWQ,3.5,2
B004WBR8C6,3.5,2
B0007P11M4,3.5,2
B007WAWHLQ,3.5,2
B0012JJOQO,3.5,2
B004WMGT1G,3.5,2
B0040QE97A,3.5,2
B00009UTQK,3.5,2
B004YC4NH6,3.5,2
B001CHTJ8O,3.5,2
B002DW0VT8,3.5,2
B000AM8SK2,3.5,2
B003YFG12E,3.5,2
B000T9251O,3.5,2
B004MF7A02,3.5,2
B00B0TMWTW,3.5,2
B001OTZ8DA,3.5,2
B001OQQ01W,3.5,2
B005USRBVI,3.5,2
B008B0WUPO,3.5,2
B004Y4XVOK,3.5,2
B004HD3G6Q,3.5,2
B00902SJY8,3.5,2
B002Q4U9PY,3.5,2
B006T4USAI,3.5,2
B001MBLBXQ,3.5,2
B000BSLTIS,3.5,2
B005TJAXN6,3.5,2
B00009RA60,3.5,2
B0032JRRWK,3.5,2
B000BT97UO,3.5,2
B002HU4AGG,3.5,2
B00080O0UI,3.5,2
B00ETI16M0,3.5,2
B004JOQSEA,3.5,2
B00009R89L,3.5,2
B00CAB5ZKC,3.5,2
B004UAL5AU,3.5,2
B004JF9N1O,3.5,2
B004I8WH8I,3.5,2
B0011UK35K,3.5,2
B003IT6PHC,3.5,2
B000E5GGQI,3.5,2
B002K8M9HC,3.5,2
B00008NG7N,3.5,2
B002U6EWPG,3.5,2
B004HHAE9Y,3.5,2
B001AKC2YG,3.5,2
B00004TDN2,3.5,2
B00004TDL2,3.5,2
B004XY65WQ,3.5,2
B00267S7TQ,3.5,2
B004MODQOC,4.5,2
B000L475L2,4.5,2
B000LQFI2I,4.5,2
B00HWHQKFI,4.5,2
B00915OTZC,4.5,2
B000YIYQ5I,4.5,2
B0056VP0KS,4.5,2
B00139OIRI,4.5,2
B005SUXGY4,4.5,2
B005F25IL4,4.5,2
B00568BV68,4.5,2
B000068MP2,4.5,2
B0090SLE30,4.5,2
B001SE3DSI,4.5,2
B000X2QRK2,4.5,2
B00005AWBJ,4.5,2
B0090BSSZO,4.5,2
B001SEQPGA,4.5,2
B005SEZBXY,4.5,2
B0055QYJK6,4.5,2
B00AGABISW,4.5,2
B00GUY4JLG,4.5,2
B000068O33,4.5,2
B00AF22NTY,4.5,2
B0099SGFZI,4.5,2
B000Y79K32,4.5,2
B000QDNPVM,4.5,2
B00HPMCO6O,4.5,2
B00009UHFI,4.5,2
B004P52OAK,4.5,2
B002O1S8IE,4.5,2
B000NK3H4S,4.5,2
B000YIYNOW,4.5,2
B002YAOS7A,4.5,2
B001QTXKCE,4.5,2
B0013A7XHY,4.5,2
B000WKW6HS,4.5,2
B0013LRSRS,4.5,2
B00603RT8M,4.5,2
B000WN00FK,4.5,2
B000WNG0MW,4.5,2
B00HWT8I24,4.5,2
B00005AW1X,4.5,2
B0013TS0T0,4.5,2
B00006HMPK,4.5,2
B001TIG36C,4.5,2
B001TIHVHC,4.5,2
B001U7YKVM,4.5,2
B00006I5WJ,4.5,2
B005GLHK3S,4.5,2
B009AMBEKY,4.5,2
B001SER4AQ,4.5,2
B001TSMJDS,4.5,2
B001TP6TDW,4.5,2
B00HZFN2EE,4.5,2
B00140DBRY,4.5,2
B001407E86,4.5,2
B000WJOF1O,4.5,2
B000ZH6J94,4.5,2
B001SER44W,4.5,2
B001G4ZA6I,4.5,2
B0099QUSGM,4.5,2
B0056C4WN8,4.5,2
B00HWMPRKW,4.5,2
B00H0PLQHO,4.5,2
B005FDWE4C,4.5,2
B008CNXXM4,4.5,2
B004OYP634,4.5,2
B009K916ZK,4.5,2
B002N694A6,4.5,2
B000NQ16NG,4.5,2
B0016RNX2I,4.5,2
B0001OHH0Q,4.5,2
B009SKPVO8,4.5,2
B002NUP0D2,4.5,2
B002NU5S02,4.5,2
B004PGMFG2,4.5,2
B004PJC9QU,4.5,2
B00FDUHD2K,4.5,2
B002NX7M9O,4.5,2
B002NEGTT2,4.5,2
B0001MQUOC,4.5,2
B0019D6H2M,4.5,2
B008CXTX5U,4.5,2
B000LFZ6OE,4.5,2
B001764QQU,4.5,2
B0019M7WCW,4.5,2
B004MKNQGO,4.5,2
B004MKNJ84,4.5,2
B000M4KXH4,4.5,2
B004MFQ2I8,4.5,2
B002SSK9VW,4.5,2
B0019M9EQ4,4.5,2
B002VA56I8,4.5,2
B004M8SVHK,4.5,2
B000LGFLXO,4.5,2
B002TPL260,4.5,2
B005LJQMZC,4.5,2
B0000B35CK,4.5,2
B000JLK5NW,4.5,2
B001B8EUEW,4.5,2
B008D4X4GW,4.5,2
B000NDBRKG,4.5,2
B005LC2MLC,4.5,2
B005LS2J14,4.5,2
B00BBLEYXQ,4.5,2
B009KUT30E,4.5,2
B00BBMW8EM,4.5,2
B0019HLE7Q,4.5,2
B000JO1380,4.5,2
B004OOODPG,4.5,2
B00J46VVKE,4.5,2
B004K1EOAC,4.5,2
B000MY38JE,4.5,2
B0000T1R4O,4.5,2
B0000DZET4,4.5,2
B00549HZ7S,4.5,2
B0001IXUEY,4.5,2
B00000JSGF,4.5,2
B006LP0FXA,4.5,2
B008BERH08,4.5,2
B002P3KMXA,4.5,2
B0000D8HK1,4.5,2
B0001KWGP6,4.5,2
B002P370AI,4.5,2
B000N53TDM,4.5,2
B00F3SISYO,4.5,2
B009NHU556,4.5,2
B001AOK7KI,4.5,2
B00002NDRQ,4.5,2
B008D6YZXG,4.5,2
B002MUYOLW,4.5,2
B001D7709I,4.5,2
B00E9QK2MW,4.5,2
B0044TXDSE,4.5,2
B004NYB684,4.0,2
B00AQ2BTHK,4.0,2
B000VY9HFE,4.0,2
B00CRGJKT2,4.0,2
B000VB6U1Q,4.0,2
B002DE3RYM,4.0,2
B008LR9WDK,4.0,2
B007EHI1DK,4.0,2
B003WJ218U,4.0,2
B008KW61XK,4.0,2
B003VGUGBS,4.0,2
B003VNKKT4,4.0,2
B003VOW5WI,4.0,2
B002DU15TU,4.0,2
B008MI79HO,4.0,2
B003YVJJ5Y,4.0,2
B002AH8T3Q,4.0,2
B003ZUXX4W,4.0,2
B003ZUXXWO,4.0,2
B0029Z9UNC,4.0,2
B008LURQ76,4.0,2
B007C81JL2,4.0,2
B003XU78PE,4.0,2
B003Y7PXSK,4.0,2
B002HWJT1A,4.0,2
B003P2UMOE,4.0,2
B007JPOX8O,4.0,2
B003Q9RERY,4.0,2
B002HOPUPC,4.0,2
B002HK0UQK,4.0,2
B0001EZN52,4.0,2
B003N7P6TC,4.0,2
B000EDKO04,4.0,2
B0006HTPQ2,4.0,2
B0001M2FZK,4.0,2
B000V4X26O,4.0,2
B000EHWCDW,4.0,2
B000EI3W8U,4.0,2
B000V1O1J4,4.0,2
B000EJVWGS,4.0,2
B000KLZ7VG,4.0,2
B00DVKORUU,4.0,2
B00006LV79,4.0,2
B0006BGV2Y,4.0,2
B000V9RL6G,4.0,2
B00AQGGKV6,4.0,2
B00BIYG6U0,4.0,2
B000EM8GDW,4.0,2
B00AVPWVH4,4.0,2
B0002ILKNQ,4.0,2
B00017IX10,4.0,2
B00066EK2W,4.0,2
B00ATQF0BO,4.0,2
B000WAT79S,4.0,2
B0006ON0QQ,4.0,2
B000W91XBO,4.0,2
B00006FXHQ,4.0,2
B000DZH9H4,4.0,2
B000E1FYRO,4.0,2
B000E1PTGK,4.0,2
B000E1S3OA,4.0,2
B000VIT0G6,4.0,2
B0002I5RI0,4.0,2
B000VNJD18,4.0,2
B000065BPB,4.0,2
B003NSBKSC,4.0,2
B003ULODDG,4.0,2
B0089VO7MY,4.0,2
B0036NMQ7S,4.0,2
B00803N2AY,4.0,2
B0036UMQX0,4.0,2
B0035B4LJM,4.0,2
B002S1CJ2Q,4.0,2
B008195P34,4.0,2
B0036WT4I8,4.0,2
B0038JECKY,4.0,2
B002PO15GC,4.0,2
B0038JECKE,4.0,2
B0038A9HSK,4.0,2
B0034XRE6S,4.0,2
B002V1APJ2,4.0,2
B002ZVCGXQ,4.0,2
B002UKIFRI,4.0,2
B002UAUZQW,4.0,2
B002XN3OL4,4.0,2
B0084Y9V54,4.0,2
B0081KKE4I,4.0,2
B002SXMRO4,4.0,2
B00343DNJK,4.0,2
B0032HMSIU,4.0,2
B0031H39N4,4.0,2
B0082PZ1JU,4.0,2
B00328HR62,4.0,2
B007PZALFC,4.0,2
B003FZA2SM,4.0,2
B002L6GDXO,4.0,2
B002ROIHPC,4.0,2
B002I8MUU0,4.0,2
B0043M66XG,4.0,2
B008R3875C,4.0,2
B002FECHQ4,4.0,2
B007IS3EMI,4.0,2
B002GYPS3M,4.0,2
B007HISGRW,4.0,2
B008IEGS9W,4.0,2
B0074KBLAW,4.0,2
B0047ZGIUK,4.0,2
B008TX0RC6,4.0,2
B0046A8Y8A,4.0,2
B00456V6WG,4.0,2
B0045BLP1S,4.0,2
B004COCMRO,4.0,2
B004D1OBFW,4.0,2
B006ZS4R46,4.0,2
B008U3FQL2,4.0,2
B004AM624C,4.0,2
B004AZ38Z0,4.0,2
B004BFZHO4,4.0,2
B00404JF80,4.0,2
B0041PO3DU,4.0,2
B0076NA716,4.0,2
B0028Y4F4S,4.0,2
B008OHRJ32,4.0,2
B0043T34RK,4.0,2
B0043VE28S,4.0,2
B004477D0K,4.0,2
B008RWHC0E,4.0,2
B0043M9ATS,4.0,2
B0026RHPSU,4.0,2
B0043M66X6,4.0,2
B0010LPBRK,4.0,2
B00005T3ND,4.0,2
B0007S8C7I,4.0,2
B00005B6UF,4.0,2
B002LARRDA,4.5,2
B00HWMPSJC,4.0,2
B0013JT3XC,4.0,2
B0014D2WGW,4.0,2
B0009204RI,4.0,2
B00II6VYI0,4.0,2
B00004Y7TC,4.0,2
B00IICMUWS,4.0,2
B00004XO1V,4.0,2
B0015AFOR8,4.0,2
B0015C4Y0Y,4.0,2
B000II6YEA,4.0,2
B0014ZADVQ,4.0,2
B0014II9F0,4.0,2
B009WNUA7O,4.0,2
B00004ZCA5,4.0,2
B0014L4ZKK,4.0,2
B00BM0K8VI,4.0,2
B000F8WC4O,4.0,2
B00030CHRQ,4.0,2
B00BF2M21C,4.0,2
B00030AXNQ,4.0,2
B0003NN83K,4.0,2
B00E1GGE40,4.0,2
B000F2PHDI,4.0,2
B000F6OJOC,4.0,2
B000PCF7A6,4.0,2
B00012F7HS,4.0,2
B00134LUE2,4.0,2
B000PCBVA6,4.0,2
B000056SSM,4.0,2
B00BTVTA0U,4.0,2
B0002BRMNA,4.0,2
B0012GDOQS,4.0,2
B00A3WRM5G,4.0,2
B0001YEOCU,4.0,2
B0007UQNV8,4.0,2
B000BI2CIO,4.0,2
B0012OGF6Q,4.0,2
B000BMAL10,4.0,2
B0002CE0XO,4.0,2
B000BM2Q7W,4.0,2
B00A2ORV5G,4.0,2
B00005OT5X,4.0,2
B000BKY3Q6,4.0,2
B00166F8YU,4.0,2
B0016BUKJS,4.0,2
B0016KAU3U,4.0,2
B000A5LP5Y,4.0,2
B00004VUGJ,4.0,2
B0002343AS,4.0,2
B00004TDMX,4.0,2
B0015LTBG2,4.0,2
B000A7NRPI,4.0,2
B0009DT87O,4.0,2
B00K7O2DJU,4.0,2
B00178HJ6C,4.0,2
B00DCY29G4,4.0,2
B00001P4XH,4.0,2
B000ACGQI8,4.0,2
B00005AC8J,4.0,2
B00D42AB50,4.0,2
B000MDZWUS,4.0,2
B000FJ4XP4,4.0,2
B00E3RHS6A,4.0,2
B0000YD2JC,4.0,2
B00FF9MLQW,4.0,2
B000NWWT3G,4.0,2
B00B7GAE98,4.0,2
B000OQUMKI,4.0,2
B000FML9NA,4.0,2
B000FVDD30,4.0,2
B0002SAE56,4.0,2
B000GDAY6Q,4.0,2
B000GD3J3G,4.0,2
B0002U1TJY,4.0,2
B000GAUZFO,4.0,2
B000MFG44Y,4.0,2
B000H94W4O,4.0,2
B00016BYHQ,4.0,2
B00G1PQVPQ,4.0,2
B00GWVNK8A,4.0,2
B00AFXEMCE,4.0,2
B00AB3CGF8,4.0,2
B0007GGZ06,4.0,2
B000WR0CKE,4.0,2
B00006B9H9,4.0,2
B000WOVD1Y,4.0,2
B000DLB91A,4.0,2
B00AHPSTRY,4.0,2
B000BUEMOO,4.0,2
B0007R4LI8,4.0,2
B0001UZQWG,4.0,2
B000BSJFJS,4.0,2
B000MVGBFU,4.0,2
B000H51GA6,4.0,2
B000MWK7K4,4.0,2
B0000EW9M8,4.0,2
B00CI3BP06,4.0,2
B000FFRZ1W,4.0,2
B000PHW1UK,4.0,2
B000SDZ0K4,4.0,2
B000TEVQVO,4.0,2
B00AWYMXZY,4.0,2
B000T8YM34,4.0,2
B000U92PHW,4.0,2
B00G0MP05W,4.0,2
B000TME35W,4.0,2
B000EPNDEG,4.0,2
B000TTTJ36,4.0,2
B000TT80DG,4.0,2
B00064GI2O,4.0,2
B003GGXGU6,4.0,2
B000092M1T,4.0,2
B00BFDHVAS,4.0,2
B00009PLIM,4.0,2
B000EWARBG,4.0,2
B000EUGX7A,4.0,2
B000RZTDZ6,4.0,2
B000652LUG,4.0,2
B000P708NM,4.0,2
B000P6BSEG,4.0,2
B0002MRO2S,4.0,2
B00BBAFUQC,4.0,2
B000NDO744,4.0,2
B000NMKHW6,4.0,2
B000NRSWYQ,4.0,2
B0002OCF0C,4.0,2
B00B08IO7C,4.0,2
B002KTL706,4.0,2
B003FSTAVY,4.0,2
B003EM0RM2,4.0,2
B00372YKMM,4.5,2
B004GL72K0,4.5,2
B005BDAR5E,4.0,2
B005C2A4DO,4.0,2
B003BWAKJA,4.5,2
B000FA7PQ2,4.5,2
B003BT6A1A,4.5,2
B004FLJVXM,4.5,2
B0072B90R4,4.5,2
B003BRURLG,4.5,2
B003BLS926,4.5,2
B007TG5EG8,4.5,2
B001DERZK0,4.0,2
B00728ZAEY,4.5,2
B004FLESGW,4.5,2
B007ZWVCOY,4.5,2
B007TMZ1BK,4.5,2
B004AFFZNI,4.5,2
B0003NN81M,4.5,2
B001BK54RM,4.0,2
B005QUQP7G,4.0,2
B000EVM5DU,4.5,2
B007RH5GZI,4.5,2
B003D59FEQ,4.5,2
B009IKCHWM,4.0,2
B007ZWLRSU,4.5,2
B0073K64NM,4.5,2
B0073HSH8U,4.5,2
B000F3DYUU,4.5,2
B0007KQWDC,4.5,2
B001CBKJGG,4.0,2
B0002ATWPW,4.5,2
B0043M6F14,4.5,2
B003PJ6QVU,4.5,2
B0007Y836W,4.5,2
B001963NZI,4.0,2
B005Q5TP5U,4.0,2
B007JIN6T8,4.5,2
B005DP8YJG,4.0,2
B00427ZLRO,4.5,2
B000BRO3PA,4.5,2
B003ZSHNG8,4.5,2
B003QKTMI2,4.5,2
B003QVWJM2,4.5,2
B009F1K79Y,4.0,2
B007EM7NES,4.5,2
B003R6U6HG,4.5,2
B0041RRNLC,4.5,2
B003RQBKLC,4.5,2
B003WUX6PG,4.5,2
B001CZCYBU,4.0,2
B003S3RFIQ,4.5,2
B0081SS5C8,4.5,2
B001CZ5BOW,4.0,2
B0034XIM82,4.5,2
B00BXWQTDQ,4.5,2
B0007Y79B2,4.5,2
B000B8UOTS,4.5,2
B003TM600U,4.5,2
B003WLY24O,4.5,2
B000BFNT0W,4.5,2
B005TF1G86,4.0,2
B003S6CO9I,4.5,2
B009H0XQPU,4.0,2
B003CFB180,4.5,2
B003C2YOE6,4.5,2
B0039SLVT4,4.5,2
B006Z0Q2SI,4.5,2
B000ESN9GA,4.5,2
B00480P67K,4.5,2
B003INFEG6,4.5,2
B0044ZC2IA,4.5,2
B000HI9O5W,4.5,2
B003ICXCWA,4.5,2
B000EA0EDO,4.5,2
B000E8OVMQ,4.5,2
B003I4FD9I,4.5,2
B003HKRVAW,4.5,2
B0006HU49Y,4.5,2
B0045I85GY,4.5,2
B0045JCL22,4.5,2
B0045JHJSS,4.5,2
B0006LSINO,4.5,2
B004GGK2JI,4.5,2
B0035VFWNG,4.5,2
B0043RS864,4.5,2
B0043TB7OC,4.5,2
B004OOQ8CW,4.0,2
B003LD4T0K,4.5,2
B001PN37LA,4.0,2
B000CSWHCY,4.5,2
B003L4P872,4.5,2
B003IT6XBK,4.5,2
B003L1AI8O,4.5,2
B003L14XTO,4.5,2
B004CXBJ6A,4.5,2
B004CQGAYS,4.5,2
B004LY1LJA,4.0,2
B004FG16MG,4.5,2
B0073ESYZO,4.5,2
B00062PN6I,4.5,2
B004ALMF6C,4.5,2
B0002ZH71S,4.5,2
B007ZSV9XM,4.5,2
B00CALM2KS,4.5,2
B0002MRN4W,4.5,2
B00385XUG0,4.5,2
B004DP2TC0,4.5,2
B005FWWUNS,4.0,2
B0036WT3ZM,4.5,2
B007Y8DJ22,4.5,2
B000GYW936,4.5,2
B001BTWQDS,4.0,2
B0040Q4TLQ,4.5,2
B00C9L6JYY,4.5,2
B007Z92SS6,4.5,2
B004MYFTCY,4.0,2
B003DWXST2,4.5,2
B001QKI2DA,4.0,2
B0002Z240M,4.5,2
B003ASPH48,4.5,2
B004N85YEW,4.0,2
B003ANK9ZA,4.5,2
B000FTLOL0,4.5,2
B006MO0IZA,4.0,2
B0038M3YM8,4.5,2
B007VGGFZU,4.5,2
B000H9J3ZC,4.5,2
B007W66RCU,4.5,2
B0037FS8WM,4.5,2
B000AV14M2,3.5,2
B0034JLTNG,4.5,2
B005KQ0S8S,4.0,2
B001DTCPBO,4.0,2
B001EJJ2UU,4.0,2
B001ET6P28,4.0,2
B0056MPVZ6,4.0,2
B0057AVXP4,4.0,2
B005XP020K,4.0,2
B0057FRTPW,4.0,2
B0057LX9H8,4.0,2
B0061R1XI4,4.0,2
B001GXRWAQ,4.0,2
B004ZH62PQ,4.0,2
B004ZMH65Q,4.0,2
B004ZMVQRA,4.0,2
B0098Y77U0,4.0,2
B004YADU4A,4.0,2
B004YIFP04,4.0,2
B004YTQ4UI,4.0,2
B001FWYLLG,4.0,2
B0051WAM64,4.0,2
B0052TIRQI,4.0,2
B001G5Z82I,4.0,2
B001GIPSAM,4.0,2
B00519TI5S,4.0,2
B003NUNKU6,4.5,2
B000HVVHEU,4.5,2
B0007PGADE,4.5,2
B000BVV2IC,4.5,2
B003NYSZUW,4.5,2
B0002E1TWC,4.5,2
B005WX50DM,4.0,2
B0059M4G9K,4.0,2
B001FA1NIC,4.0,2
B00547IQCS,4.0,2
B007QWF9GK,4.0,2
B003FMUP3M,4.0,2
B007PNAQ9A,4.0,2
B008GGH4VI,4.0,2
B002KG6HZO,4.0,2
B002K7EJDK,4.0,2
B003A9LH28,4.0,2
B002OB4BK8,4.0,2
B003AIL2H4,4.0,2
B002NTPLXM,4.0,2
B003B20JDW,4.0,2
B003A4GZUC,4.0,2
B007VL90AW,4.0,2
B002OOWB3O,4.0,2
B008CBQSKU,4.0,2
B003CP0K9Q,4.0,2
B003D0ID8U,4.0,2
B003D0WIQS,4.0,2
B002MAPSDA,4.0,2
B003CGOJ4W,4.0,2
B005Z6FL80,4.0,2
B005Z3DWIY,4.0,2
B0055QYJM4,4.0,2
B005Z2TG9Y,4.0,2
B009AYLDSU,4.0,2
B00565T3ZW,4.0,2
B00556F8ZQ,4.0,2
B0053DDNW6,4.0,2
B0053KWDES,4.0,2
B00548QAPC,4.0,2
B00EL0J81M,4.5,2
B003O8J11E,4.5,2
B005VAORIA,4.0,2
B003N3BLAO,4.5,2
B007C1KMH6,4.5,2
B0009WDM2W,4.5,2
B000I1D0BW,4.5,2
B005NX7HY6,4.0,2
B003U6Y1OC,4.5,2
B007GJ5DN2,4.5,2
B00D41CYOW,4.5,2
B0040YFPSO,4.5,2
B003U8I240,4.5,2
B007G51UV0,4.5,2
B005N8W214,4.0,2
B005OB2L7U,4.0,2
B005KDYA44,4.0,2
B003UOIMBW,4.5,2
B000AY5YI4,4.5,2
B00DMWV3EU,4.5,2
B000I42QO6,4.5,2
B0034JSYZ2,4.5,2
B005KELVDG,4.0,2
B0019M7WEK,4.0,2
B000AA2IC8,4.5,2
B003VTZFN4,4.5,2
B0040723AE,4.5,2
B00094OT36,4.5,2
B0041EL7JY,4.5,2
B000AM6QH4,4.5,2
B0040Q93PI,4.5,2
B003V42O6K,4.5,2
B0007OV46S,4.5,2
B0002E50MC,4.5,2
B000HS3O2G,4.5,2
B007BCIJP8,4.5,2
B005JFIS50,4.0,2
B005PCOKEK,4.0,2
B005PC7VG4,4.0,2
B003OBUJIK,4.5,2
B0007QN18U,4.5,2
B0042A2V88,4.5,2
B0076U29LK,4.5,2
B0009QZDL6,4.5,2
B0009PAVI2,4.5,2
B0042RTQPC,4.5,2
B000CS40WY,4.5,2
B003LZ5SM6,4.5,2
B003M349VS,4.5,2
B003YH9DZ4,4.5,2
B00DMWFS8C,4.5,2
B003MACYGS,4.5,2
B003YFHEAC,4.5,2
B005I6DU7G,4.0,2
B005IHAI8O,4.0,2
B0076BNK30,4.5,2
B0076HMDQO,4.5,2
B005OL2ID2,4.0,2
B0009NZ6M0,4.5,2
B0035FZJKI,4.5,2
B005LJQP0E,4.0,2
B000C12GH2,4.5,2
B0042X8XBY,4.5,2
B003PEUA30,4.5,2
B0076DKLA8,4.5,2
B005LN1JEC,4.0,2
B0043AV8ZE,4.5,2
B007B5QQ96,3.5,2
B001T2CTSY,4.5,2
B001BKS3Z2,3.5,2
B00191PKJK,3.0,2
B000VXQZ9Q,3.0,2
B0002MQGKE,3.0,2
B003TWOD3G,2.5,2
B009PHSDBM,3.0,2
B00H42CCK8,2.5,2
B0057QETGS,3.0,2
B00008NJEP,3.0,2
B001GE6T9A,3.0,2
B00006J054,3.0,2
B000W8SSXQ,3.0,2
B001EKABK4,3.0,2
B0057UAB2K,3.0,2
B004ETQHDM,3.0,2
B009YONZEG,3.0,2
B004DJQXDW,3.0,2
B001SVJUPG,2.5,2
B00180MMZC,3.0,2
B001P9CZ9O,2.5,2
B000EFHPKO,2.5,2
B004CGHDEO,3.0,2
B005Z1TV3Q,3.0,2
B001EYBA9G,3.0,2
B009BXXXL0,3.0,2
B0018VDADE,2.5,2
B000069EUX,3.0,2
B000069JWX,3.0,2
B0002UM0JW,3.0,2
B0093RLURS,2.5,2
B001498LIO,3.0,2
B004477D00,2.5,2
B000069E1H,3.0,2
B0054WF6JY,3.0,2
B001UE8KUW,3.0,2
B005TOV0ME,2.5,2
B000243DNA,3.0,2
B00009W8XH,3.0,2
B004V3KCJG,3.0,2
B00009J5W0,3.0,2
B005ETA5K2,3.0,2
B00166KEG2,3.0,2
B009HU6RI8,3.0,2
